PRENOM;SEXE;ANNEE_NAISSANCE;OCCURRENCE;VILLE
SUZANNE;;1926;33;Bordeaux
RAYMONDE;;1926;32;Bordeaux
GERMAINE;;1926;31;Bordeaux
HUGUETTE;;1926;31;Bordeaux
JOSETTE;;1926;31;Bordeaux
ANDRÉ;;1926;29;Bordeaux
MADELEINE;;1926;29;Bordeaux
ODETTE;;1926;29;Bordeaux
GISELE;;1926;28;Bordeaux
ALBERT;;1926;27;Bordeaux
MONIQUE;;1926;27;Bordeaux
MARC;;1926;25;Bordeaux
ANNE;;1926;24;Bordeaux
FRANCOISE;;1926;23;Bordeaux
GENEVIEVE;;1926;23;Bordeaux
HELENE;;1926;21;Bordeaux
GASTON;;1926;20;Bordeaux
LOUISE;;1926;19;Bordeaux
SERGE;;1926;19;Bordeaux
ANDRÉE;;1926;17;Bordeaux
CHARLES;;1926;17;Bordeaux
FRANCOIS;;1926;17;Bordeaux
LILIANE;;1926;17;Bordeaux
RENÉ;;1926;17;Bordeaux
ARLETTE;;1926;16;Bordeaux
GILBERTE;;1926;16;Bordeaux
JOSEPH;;1926;16;Bordeaux
YOLANDE;;1926;16;Bordeaux
COLETTE;;1926;15;Bordeaux
FRANCIS;;1926;14;Bordeaux
CARMEN;;1926;13;Bordeaux
EMILE;;1926;13;Bordeaux
FERNAND;;1926;13;Bordeaux
GISÈLE;;1926;13;Bordeaux
MARTHE;;1926;13;Bordeaux
ARMAND;;1926;12;Bordeaux
DANIEL;;1926;12;Bordeaux
GABRIELLE;;1926;12;Bordeaux
MAURICETTE;;1926;12;Bordeaux
MAX;;1926;12;Bordeaux
ROLAND;;1926;12;Bordeaux
JANINE;;1926;11;Bordeaux
PHILIPPE;;1926;11;Bordeaux
ALICE;;1926;10;Bordeaux
GABRIEL;;1926;10;Bordeaux
JULIETTE;;1926;10;Bordeaux
LUCETTE;;1926;10;Bordeaux
NICOLE;;1926;10;Bordeaux
PAULE;;1926;10;Bordeaux
ROLLAND;;1926;10;Bordeaux
ANTOINE;;1926;9;Bordeaux
ANTOINETTE;;1926;9;Bordeaux
CLAUDINE;;1926;9;Bordeaux
EDMOND;;1926;9;Bordeaux
FERNANDE;;1926;9;Bordeaux
MANUEL;;1926;9;Bordeaux
MICHELLE;;1926;9;Bordeaux
JEAN;;1925;386;Bordeaux
MARIE;;1925;207;Bordeaux
PIERRE;;1925;206;Bordeaux
ANDRE;;1925;143;Bordeaux
JEANNE;;1925;141;Bordeaux
JACQUES;;1925;138;Bordeaux
JACQUELINE;;1925;133;Bordeaux
ROBERT;;1925;116;Bordeaux
HENRI;;1925;108;Bordeaux
GUY;;1925;101;Bordeaux
GEORGES;;1925;97;Bordeaux
YVETTE;;1925;88;Bordeaux
ROGER;;1925;87;Bordeaux
JEANNINE;;1925;83;Bordeaux
RENE;;1925;81;Bordeaux
GINETTE;;1925;72;Bordeaux
PAULETTE;;1925;71;Bordeaux
CHRISTIANE;;1925;70;Bordeaux
RAYMOND;;1925;60;Bordeaux
CLAUDE;;1925;59;Bordeaux
SIMONE;;1925;57;Bordeaux
ANDREE;;1925;54;Bordeaux
CHRISTIAN;;1925;53;Bordeaux
HENRIETTE;;1925;53;Bordeaux
LOUIS;;1925;48;Bordeaux
MARCEL;;1925;48;Bordeaux
RAYMONDE;;1925;48;Bordeaux
SIMONNE;;1925;47;Bordeaux
MARCELLE;;1925;46;Bordeaux
MICHEL;;1925;46;Bordeaux
RENEE;;1925;46;Bordeaux
DENISE;;1925;45;Bordeaux
SUZANNE;;1925;45;Bordeaux
MICHELINE;;1925;41;Bordeaux
YVES;;1925;41;Bordeaux
MADELEINE;;1925;39;Bordeaux
MAURICE;;1925;38;Bordeaux
MARGUERITE;;1925;37;Bordeaux
GERMAINE;;1925;36;Bordeaux
ODETTE;;1925;36;Bordeaux
ALBERT;;1925;34;Bordeaux
ANNE;;1925;34;Bordeaux
LUCIENNE;;1925;33;Bordeaux
PAUL;;1925;33;Bordeaux
HUGUETTE;;1925;32;Bordeaux
PIERRETTE;;1925;32;Bordeaux
MARC;;1925;30;Bordeaux
YVONNE;;1925;30;Bordeaux
GEORGETTE;;1925;29;Bordeaux
GERARD;;1925;29;Bordeaux
LUCIEN;;1925;29;Bordeaux
GISELE;;1925;28;Bordeaux
FRANCOIS;;1925;26;Bordeaux
GILBERT;;1925;26;Bordeaux
FERNAND;;1925;25;Bordeaux
GENEVIEVE;;1925;24;Bordeaux
ANDRÉ;;1925;23;Bordeaux
JOSETTE;;1925;23;Bordeaux
MARTHE;;1925;21;Bordeaux
FRANCIS;;1925;20;Bordeaux
MAURICETTE;;1925;20;Bordeaux
ELIANE;;1925;19;Bordeaux
JOSEPH;;1925;19;Bordeaux
RENÉ;;1925;19;Bordeaux
CHARLES;;1925;18;Bordeaux
DANIEL;;1925;18;Bordeaux
HELENE;;1925;18;Bordeaux
NICOLE;;1925;18;Bordeaux
ROLAND;;1925;18;Bordeaux
COLETTE;;1925;17;Bordeaux
LUCETTE;;1925;16;Bordeaux
MONIQUE;;1925;16;Bordeaux
PAULE;;1925;16;Bordeaux
ARLETTE;;1925;15;Bordeaux
BERNARD;;1925;15;Bordeaux
EMILE;;1925;15;Bordeaux
MAX;;1925;15;Bordeaux
CARMEN;;1925;14;Bordeaux
LOUISE;;1925;14;Bordeaux
YOLANDE;;1925;14;Bordeaux
FERNANDE;;1925;13;Bordeaux
GILBERTE;;1925;13;Bordeaux
PHILIPPE;;1925;13;Bordeaux
ALICE;;1925;12;Bordeaux
ANDRÉE;;1925;12;Bordeaux
FRANCOISE;;1925;12;Bordeaux
GABRIELLE;;1925;12;Bordeaux
GÉRARD;;1925;12;Bordeaux
JULIETTE;;1925;12;Bordeaux
ARMAND;;1925;11;Bordeaux
RENÉE;;1925;11;Bordeaux
ROLLAND;;1925;11;Bordeaux
EMILIENNE;;1925;10;Bordeaux
ETIENNE;;1925;10;Bordeaux
GASTON;;1925;10;Bordeaux
JULIEN;;1925;10;Bordeaux
RAOUL;;1925;10;Bordeaux
REINE;;1925;10;Bordeaux
ALFRED;;1925;9;Bordeaux
EDMOND;;1925;9;Bordeaux
JEAN;;1924;375;Bordeaux
PIERRE;;1924;226;Bordeaux
MARIE;;1924;205;Bordeaux
JACQUELINE;;1924;141;Bordeaux
ANDRE;;1924;131;Bordeaux
JEANNE;;1924;128;Bordeaux
RENE;;1924;122;Bordeaux
HENRI;;1924;117;Bordeaux
JACQUES;;1924;117;Bordeaux
ROBERT;;1924;104;Bordeaux
YVETTE;;1924;94;Bordeaux
GUY;;1924;87;Bordeaux
JEANNINE;;1924;85;Bordeaux
GEORGES;;1924;84;Bordeaux
LOUIS;;1924;82;Bordeaux
PAULETTE;;1924;75;Bordeaux
MARCEL;;1924;69;Bordeaux
ROGER;;1924;67;Bordeaux
MARCELLE;;1924;64;Bordeaux
HENRIETTE;;1924;58;Bordeaux
GINETTE;;1924;57;Bordeaux
SIMONE;;1924;54;Bordeaux
RAYMOND;;1924;52;Bordeaux
ANDREE;;1924;50;Bordeaux
SIMONNE;;1924;49;Bordeaux
SUZANNE;;1924;49;Bordeaux
CHRISTIAN;;1924;47;Bordeaux
MARGUERITE;;1924;45;Bordeaux
PIERRETTE;;1924;45;Bordeaux
MADELEINE;;1924;44;Bordeaux
CHRISTIANE;;1924;42;Bordeaux
RAYMONDE;;1924;42;Bordeaux
CLAUDE;;1924;41;Bordeaux
GILBERT;;1924;41;Bordeaux
PAUL;;1924;41;Bordeaux
LUCIEN;;1924;40;Bordeaux
DENISE;;1924;39;Bordeaux
MAURICE;;1924;38;Bordeaux
ANDRÉ;;1924;36;Bordeaux
GEORGETTE;;1924;35;Bordeaux
RENEE;;1924;34;Bordeaux
YVES;;1924;34;Bordeaux
GERARD;;1924;33;Bordeaux
ODETTE;;1924;33;Bordeaux
LOUISE;;1924;31;Bordeaux
MICHEL;;1924;31;Bordeaux
COLETTE;;1924;30;Bordeaux
GISELE;;1924;29;Bordeaux
ANNE;;1924;28;Bordeaux
MARC;;1924;28;Bordeaux
MICHELINE;;1924;28;Bordeaux
YVONNE;;1924;28;Bordeaux
GERMAINE;;1924;27;Bordeaux
JOSEPH;;1924;27;Bordeaux
GENEVIEVE;;1924;26;Bordeaux
FERNAND;;1924;24;Bordeaux
FRANCOIS;;1924;24;Bordeaux
LUCIENNE;;1924;24;Bordeaux
GILBERTE;;1924;22;Bordeaux
CHARLES;;1924;21;Bordeaux
JOSETTE;;1924;21;Bordeaux
CARMEN;;1924;20;Bordeaux
MARTHE;;1924;20;Bordeaux
ROLAND;;1924;20;Bordeaux
ALBERT;;1924;19;Bordeaux
ARLETTE;;1924;19;Bordeaux
FRANCOISE;;1924;19;Bordeaux
HUGUETTE;;1924;19;Bordeaux
MONIQUE;;1924;18;Bordeaux
ELIANE;;1924;17;Bordeaux
EMILE;;1924;17;Bordeaux
RENÉ;;1924;17;Bordeaux
GABRIEL;;1924;16;Bordeaux
LUCETTE;;1924;16;Bordeaux
FERNANDE;;1924;15;Bordeaux
DANIEL;;1924;14;Bordeaux
HELENE;;1924;14;Bordeaux
PAULE;;1924;14;Bordeaux
JULIETTE;;1924;12;Bordeaux
LILIANE;;1924;12;Bordeaux
MAURICETTE;;1924;12;Bordeaux
EDMOND;;1924;11;Bordeaux
GABRIELLE;;1924;11;Bordeaux
NICOLE;;1924;11;Bordeaux
REINE;;1924;11;Bordeaux
RENÉE;;1924;11;Bordeaux
YOLANDE;;1924;11;Bordeaux
ANTOINE;;1924;10;Bordeaux
ARMAND;;1924;10;Bordeaux
BERNARD;;1924;10;Bordeaux
CHARLOTTE;;1924;10;Bordeaux
EMILIENNE;;1924;10;Bordeaux
FRANCE;;1924;10;Bordeaux
FRANCIS;;1924;10;Bordeaux
GASTON;;1924;9;Bordeaux
MARIA;;1924;9;Bordeaux
EDOUARD;;1924;8;Bordeaux
ELIETTE;;1924;8;Bordeaux
MICHELLE;;1924;8;Bordeaux
PHILIPPE;;1924;8;Bordeaux
JEAN;;1923;380;Bordeaux
PIERRE;;1923;195;Bordeaux
MARIE;;1923;192;Bordeaux
JEANNE;;1923;159;Bordeaux
ROBERT;;1923;153;Bordeaux
ANDRE;;1923;133;Bordeaux
JACQUELINE;;1923;124;Bordeaux
JACQUES;;1923;111;Bordeaux
RENE;;1923;108;Bordeaux
HENRI;;1923;102;Bordeaux
GEORGES;;1923;99;Bordeaux
ROGER;;1923;94;Bordeaux
GUY;;1923;93;Bordeaux
YVETTE;;1923;88;Bordeaux
MARCEL;;1923;80;Bordeaux
PAULETTE;;1923;73;Bordeaux
SIMONNE;;1923;72;Bordeaux
JEANNINE;;1923;68;Bordeaux
MARCELLE;;1923;60;Bordeaux
LOUIS;;1923;59;Bordeaux
MARGUERITE;;1923;59;Bordeaux
RAYMOND;;1923;59;Bordeaux
GINETTE;;1923;57;Bordeaux
HENRIETTE;;1923;57;Bordeaux
MAURICE;;1923;54;Bordeaux
RENEE;;1923;54;Bordeaux
CLAUDE;;1923;50;Bordeaux
PAUL;;1923;48;Bordeaux
GEORGETTE;;1923;47;Bordeaux
MADELEINE;;1923;47;Bordeaux
YVES;;1923;45;Bordeaux
CHRISTIANE;;1923;43;Bordeaux
PIERRETTE;;1923;42;Bordeaux
RAYMONDE;;1923;42;Bordeaux
DENISE;;1923;41;Bordeaux
LUCIENNE;;1923;41;Bordeaux
ANDREE;;1923;40;Bordeaux
YVONNE;;1923;40;Bordeaux
ALBERT;;1923;39;Bordeaux
ODETTE;;1923;39;Bordeaux
SUZANNE;;1923;39;Bordeaux
GERMAINE;;1923;36;Bordeaux
ANNE;;1923;34;Bordeaux
CHRISTIAN;;1923;34;Bordeaux
GISELE;;1923;34;Bordeaux
MARC;;1923;33;Bordeaux
MICHEL;;1923;31;Bordeaux
FRANCOIS;;1923;28;Bordeaux
GABRIEL;;1923;28;Bordeaux
GENEVIEVE;;1923;28;Bordeaux
JOSEPH;;1923;28;Bordeaux
ANDRÉ;;1923;27;Bordeaux
GERARD;;1923;27;Bordeaux
GILBERT;;1923;27;Bordeaux
SIMONE;;1923;27;Bordeaux
CHARLES;;1923;23;Bordeaux
LUCIEN;;1923;23;Bordeaux
CARMEN;;1923;22;Bordeaux
MARTHE;;1923;22;Bordeaux
COLETTE;;1923;21;Bordeaux
MICHELINE;;1923;21;Bordeaux
ROLAND;;1923;21;Bordeaux
FRANCOISE;;1923;20;Bordeaux
GILBERTE;;1923;20;Bordeaux
JOSETTE;;1923;20;Bordeaux
MONIQUE;;1923;20;Bordeaux
RENÉ;;1923;20;Bordeaux
GASTON;;1923;18;Bordeaux
DANIEL;;1923;17;Bordeaux
FERNANDE;;1923;17;Bordeaux
LUCETTE;;1923;17;Bordeaux
LILIANE;;1923;16;Bordeaux
MAURICETTE;;1923;16;Bordeaux
YOLANDE;;1923;16;Bordeaux
ALICE;;1923;15;Bordeaux
ARMAND;;1923;15;Bordeaux
CHARLOTTE;;1923;15;Bordeaux
FERNAND;;1923;15;Bordeaux
HUGUETTE;;1923;15;Bordeaux
THERESE;;1923;14;Bordeaux
HELENE;;1923;13;Bordeaux
IRENE;;1923;13;Bordeaux
LOUISE;;1923;13;Bordeaux
REINE;;1923;13;Bordeaux
ARLETTE;;1923;12;Bordeaux
ELIANE;;1923;12;Bordeaux
GABRIELLE;;1923;12;Bordeaux
JULIETTE;;1923;12;Bordeaux
PAULE;;1923;12;Bordeaux
PHILIPPE;;1923;12;Bordeaux
RENÉE;;1923;12;Bordeaux
CAMILLE;;1923;11;Bordeaux
EMILE;;1923;11;Bordeaux
FRANCIS;;1923;11;Bordeaux
JULIEN;;1923;11;Bordeaux
RAOUL;;1923;11;Bordeaux
SOLANGE;;1923;10;Bordeaux
YVAN;;1923;10;Bordeaux
ANTOINETTE;;1923;9;Bordeaux
EDMOND;;1923;9;Bordeaux
JEAN;;1922;422;Bordeaux
MARIE;;1922;215;Bordeaux
PIERRE;;1922;205;Bordeaux
JEANNE;;1922;160;Bordeaux
ANDRE;;1922;149;Bordeaux
JACQUELINE;;1922;125;Bordeaux
ROBERT;;1922;119;Bordeaux
SIMONNE;;1922;118;Bordeaux
HENRI;;1922;114;Bordeaux
JACQUES;;1922;103;Bordeaux
GUY;;1922;98;Bordeaux
GEORGES;;1922;96;Bordeaux
PAULETTE;;1922;94;Bordeaux
RENE;;1922;92;Bordeaux
YVETTE;;1922;87;Bordeaux
ROGER;;1922;85;Bordeaux
ANDREE;;1922;75;Bordeaux
HENRIETTE;;1922;74;Bordeaux
MARCEL;;1922;74;Bordeaux
RAYMOND;;1922;69;Bordeaux
LOUIS;;1922;64;Bordeaux
GINETTE;;1922;63;Bordeaux
PAUL;;1922;56;Bordeaux
MARCELLE;;1922;55;Bordeaux
SUZANNE;;1922;55;Bordeaux
JEANNINE;;1922;53;Bordeaux
RENEE;;1922;49;Bordeaux
RAYMONDE;;1922;47;Bordeaux
MARGUERITE;;1922;46;Bordeaux
MAURICE;;1922;46;Bordeaux
GERMAINE;;1922;45;Bordeaux
MADELEINE;;1922;45;Bordeaux
ODETTE;;1922;45;Bordeaux
GEORGETTE;;1922;41;Bordeaux
YVONNE;;1922;40;Bordeaux
CHRISTIANE;;1922;39;Bordeaux
GERARD;;1922;39;Bordeaux
PIERRETTE;;1922;38;Bordeaux
LUCIENNE;;1922;37;Bordeaux
ANNE;;1922;36;Bordeaux
GILBERT;;1922;35;Bordeaux
GISELE;;1922;35;Bordeaux
MARC;;1922;35;Bordeaux
YVES;;1922;34;Bordeaux
ALBERT;;1922;33;Bordeaux
ANDRÉ;;1922;33;Bordeaux
FERNAND;;1922;33;Bordeaux
MICHEL;;1922;33;Bordeaux
GABRIEL;;1922;31;Bordeaux
CHRISTIAN;;1922;30;Bordeaux
RENÉ;;1922;30;Bordeaux
ROLAND;;1922;29;Bordeaux
DENISE;;1922;27;Bordeaux
CLAUDE;;1922;26;Bordeaux
CHARLES;;1922;25;Bordeaux
GENEVIEVE;;1922;24;Bordeaux
LUCETTE;;1922;24;Bordeaux
LUCIEN;;1922;24;Bordeaux
MAX;;1922;22;Bordeaux
SIMONE;;1922;22;Bordeaux
HELENE;;1922;21;Bordeaux
MICHELINE;;1922;21;Bordeaux
GILBERTE;;1922;20;Bordeaux
JOSEPH;;1922;20;Bordeaux
FERNANDE;;1922;19;Bordeaux
JOSETTE;;1922;19;Bordeaux
LOUISE;;1922;19;Bordeaux
EDMOND;;1922;18;Bordeaux
FRANCOIS;;1922;18;Bordeaux
ANDRÉE;;1922;17;Bordeaux
FRANCIS;;1922;17;Bordeaux
JULIETTE;;1922;17;Bordeaux
GABRIELLE;;1922;16;Bordeaux
GASTON;;1922;16;Bordeaux
HUGUETTE;;1922;16;Bordeaux
MONIQUE;;1922;16;Bordeaux
COLETTE;;1922;15;Bordeaux
MARTHE;;1922;15;Bordeaux
SOLANGE;;1922;15;Bordeaux
ARLETTE;;1922;14;Bordeaux
BERNARD;;1922;14;Bordeaux
FRANCOISE;;1922;14;Bordeaux
ANTOINETTE;;1922;13;Bordeaux
EMILIENNE;;1922;13;Bordeaux
IRENE;;1922;13;Bordeaux
PAULE;;1922;13;Bordeaux
PHILIPPE;;1922;13;Bordeaux
CARMEN;;1922;12;Bordeaux
CHARLOTTE;;1922;12;Bordeaux
EMILE;;1922;12;Bordeaux
MAURICETTE;;1922;12;Bordeaux
REINE;;1922;12;Bordeaux
ELIANE;;1922;11;Bordeaux
ALICE;;1922;10;Bordeaux
ANTOINE;;1922;10;Bordeaux
ROSE;;1922;10;Bordeaux
THERESE;;1922;10;Bordeaux
ANNA;;1922;9;Bordeaux
CAMILLE;;1922;9;Bordeaux
GÉRARD;;1922;9;Bordeaux
JEAN;;1921;427;Bordeaux
MARIE;;1921;284;Bordeaux
PIERRE;;1921;261;Bordeaux
ANDRE;;1921;200;Bordeaux
JEANNE;;1921;179;Bordeaux
ROBERT;;1921;161;Bordeaux
GEORGES;;1921;121;Bordeaux
ROGER;;1921;119;Bordeaux
JACQUELINE;;1921;117;Bordeaux
JACQUES;;1921;114;Bordeaux
HENRI;;1921;107;Bordeaux
PAULETTE;;1921;107;Bordeaux
RENE;;1921;107;Bordeaux
MARCEL;;1921;98;Bordeaux
YVETTE;;1921;94;Bordeaux
SIMONNE;;1921;90;Bordeaux
LOUIS;;1921;88;Bordeaux
GUY;;1921;80;Bordeaux
RAYMOND;;1921;78;Bordeaux
MADELEINE;;1921;76;Bordeaux
MARGUERITE;;1921;71;Bordeaux
MARCELLE;;1921;70;Bordeaux
SUZANNE;;1921;69;Bordeaux
ANDREE;;1921;59;Bordeaux
GEORGETTE;;1921;59;Bordeaux
ODETTE;;1921;58;Bordeaux
GERMAINE;;1921;56;Bordeaux
HENRIETTE;;1921;55;Bordeaux
LUCIENNE;;1921;55;Bordeaux
MAURICE;;1921;55;Bordeaux
YVONNE;;1921;55;Bordeaux
RAYMONDE;;1921;53;Bordeaux
PAUL;;1921;50;Bordeaux
JEANNINE;;1921;49;Bordeaux
RENEE;;1921;49;Bordeaux
SIMONE;;1921;44;Bordeaux
FERNANDE;;1921;43;Bordeaux
CHRISTIANE;;1921;41;Bordeaux
ALBERT;;1921;40;Bordeaux
LOUISE;;1921;40;Bordeaux
ANDRÉ;;1921;39;Bordeaux
GILBERT;;1921;38;Bordeaux
GERARD;;1921;37;Bordeaux
CHARLES;;1921;36;Bordeaux
GINETTE;;1921;36;Bordeaux
DENISE;;1921;32;Bordeaux
YVES;;1921;32;Bordeaux
FERNAND;;1921;31;Bordeaux
GISELE;;1921;31;Bordeaux
LUCIEN;;1921;31;Bordeaux
PIERRETTE;;1921;31;Bordeaux
